Device Name,Device Desription,Device EUI,Lot Number,Address,app_eui,key,,,,,,
210508030418,WX-BS-1P-S-EM,8CF957200000AEE6,0,Not In Nc Database,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030419,WX-BS-1P-S-EM,8CF957200000C2B7,9426,"38 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030420,WX-BS-1P-S-EM,8CF957200000AF29,9428,"4 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030421,WX-BS-1P-S-EM,8CF957200000C483,9128,"1 Virgo Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030422,WX-BS-1P-S-EM,8CF957200000BA43,0,Not In Nc Database,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030423,WX-BS-1P-S-EM,8CF957200000AC35,9038,"8 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030424,WX-BS-1P-S-EM,8CF957200000A808,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030425,WX-BS-1P-S-EM,8CF957200000A774,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030426,WX-BS-1P-S-EM,8CF957200000B815,9036,"4 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030427,WX-BS-1P-S-EM,8CF957200000BA0E,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030428,WX-BS-1P-S-EM,8CF957200000A839,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030429,WX-BS-1P-S-EM,8CF957200000BD6B,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030430,WX-BS-1P-S-EM,8CF957200000A881,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030431,WX-BS-1P-S-EM,8CF957200000B7FF,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030432,WX-BS-1P-S-EM,8CF957200000C2BD,9040,"12 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030433,WX-BS-1P-S-EM,8CF957200000A886,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030434,WX-BS-1P-S-EM,8CF957200000B694,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030435,WX-BS-1P-S-EM,8CF957200000A889,9299,"51 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030436,WX-BS-1P-S-EM,8CF957200000B2C6,9303,"43 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030437,WX-BS-1P-S-EM,8CF957200000BA1A,9310,"29 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030438,WX-BS-1P-S-EM,8CF957200000A86D,9095,"34 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030439,WX-BS-1P-S-EM,8CF957200000B6BB,9098,"40 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030440,WX-BS-1P-S-EM,8CF957200000B02D,9099,"42 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030441,WX-BS-1P-S-EM,8CF957200000B710,9312,"25 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030442,WX-BS-1P-S-EM,8CF957200000A93D,9307,"35 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030443,WX-BS-1P-S-EM,8CF957200000BD9E,9096,"36 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030444,WX-BS-1P-S-EM,8CF957200000A2FC,9311,"27 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030445,WX-BS-1P-S-EM,8CF957200000BDB1,9308,"33 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030446,WX-BS-1P-S-EM,8CF957200000C4A8,9309,"31 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030447,WX-BS-1P-S-EM,8CF957200000A882,9173,"55 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030448,WX-BS-1P-S-EM,8CF957200000C435,9233,"2 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030449,WX-BS-1P-S-EM,8CF957200000BDCC,9163,"75 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030450,WX-BS-1P-S-EM,8CF957200000B6AA,9164,"73 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030451,WX-BS-1P-S-EM,8CF957200000BEB4,9162,"77 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030452,WX-BS-1P-S-EM,8CF957200000AFA6,9240,"16 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030453,WX-BS-1P-S-EM,8CF957200000C2DF,9167,"67 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030454,WX-BS-1P-S-EM,8CF957200000B7EC,9409,"3 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030455,WX-BS-1P-S-EM,8CF957200000A88D,9374,"81 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030456,WX-BS-1P-S-EM,8CF957200000BEC5,14161,"79 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030457,WX-BS-1P-S-EM,8CF957200000BFE8,9379,"70 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030458,WX-BS-1P-S-EM,8CF957200000C31F,15608,"1 Mountain View, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030459,WX-BS-1P-S-EM,8CF957200000A80C,9131,"19 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030460,WX-BS-1P-S-EM,8CF957200000BD3D,11776,"188 Drakensberg, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030461,WX-BS-1P-S-EM,8CF957200000BEC8,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030462,WX-BS-1P-S-EM,8CF957200000B7E5,0,Not In Nc Database,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030463,WX-BS-1P-S-EM,8CF957200000B6CB,15258 / 9134,"15 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030464,WX-BS-1P-S-EM,8CF957200000C2D4,9359,"14 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030465,WX-BS-1P-S-EM,8CF957200000ABFA,9348,"34 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030466,WX-BS-1P-S-EM,8CF957200000BD3A,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030467,WX-BS-1P-S-EM,8CF957200000BA2F,7313,"3 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030468,WX-BS-1P-S-EM,8CF957200000AC56,7312,"1 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030469,WX-BS-1P-S-EM,8CF957200000C47E,7484,"1 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030470,WX-BS-1P-S-EM,8CF957200000A86B,9130,"21 Sun Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030471,WX-BS-1P-S-EM,8CF957200000B7E1,9412,"10 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030473,WX-BS-1P-S-EM,8CF957200000AEDB,776,"12/15 Moon, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030474,WX-BS-1P-S-EM,8CF957200000AFA5,7504,"5 Aquarius, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030475,WX-BS-1P-S-EM,8CF957200000C304,9416,"18 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030476,WX-BS-1P-S-EM,8CF957200000A930,7502,"1 Aquarius, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030226,WX-BS-1P-S-EM,8cf957200000a895,2,Lab Test Meter ,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030477,WX-BS-1P-S-EM,8CF957200000AEE0,9413,"12 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030478,WX-BS-1P-S-EM,8CF957200000A8E9,9418,"22 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030479,WX-BS-1P-S-EM,8CF957200000A7DB,9208,"10 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030480,WX-BS-1P-S-EM,8CF957200000AF05,7498,"23 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030481,WX-BS-1P-S-EM,8CF957200000BECA,7495,"17 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030482,WX-BS-1P-S-EM,8CF957200000BB07,7500,"27 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030483,WX-BS-1P-S-EM,8CF957200000B7E2,8983,"40 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030484,WX-BS-1P-S-EM,8CF957200000C2F8,9105,"27 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030485,WX-BS-1P-S-EM,8CF957200000C469,9015,"33 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030486,WX-BS-1P-S-EM,8CF957200000BB5B,8981,"36 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030487,WX-BS-1P-S-EM,8CF957200000BA5F,8978,"30 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030488,WX-BS-1P-S-EM,8CF957200000B7E9,9014,"35 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030489,WX-BS-1P-S-EM,8CF957200000B6CD,9017,"29 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030490,WX-BS-1P-S-EM,8CF957200000A82C,9016,"31 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030491,WX-BS-1P-S-EM,8CF957200000AC43,9050,"24 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030492,WX-BS-1P-S-EM,8CF957200000A81A,9109,"19 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030493,WX-BS-1P-S-EM,8CF957200000BA00,8979,"32 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030494,WX-BS-1P-S-EM,8CF957200000A7BF,9110,"17 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030495,WX-BS-1P-S-EM,8CF957200000C2E1,9092,"28 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030496,WX-BS-1P-S-EM,8CF957200000BD0F,9319,"11B Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030497,WX-BS-1P-S-EM,8CF957200000A7BE,9090,"24 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030498,WX-BS-1P-S-EM,8CF957200000B2A2,9313,"23 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030499,WX-BS-1P-S-EM,8CF957200000BF02,9094,"32 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030500,WX-BS-1P-S-EM,8CF957200000A86F,9318,"13 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030501,WX-BS-1P-S-EM,8CF957200000BFE9,9093,"30 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030502,WX-BS-1P-S-EM,8CF957200000BD1D,9093,"22 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030503,WX-BS-1P-S-EM,8CF957200000BD29,9319,"11B Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030504,WX-BS-1P-S-EM,8CF957200000BD12,0,Not In Nc Database,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030505,WX-BS-1P-S-EM,8CF957200000BA49,14551,"9B Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030506,WX-BS-1P-S-EM,8CF957200000B802,9091,"26 Libra Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030507,WX-BS-1P-S-EM,8CF957200000AEC6,15520,"12 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030508,WX-BS-1P-S-EM,8CF957200000B6C1,15520,"17 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030509,WX-BS-1P-S-EM,8CF957200000A7C2,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030510,WX-BS-1P-S-EM,8CF957200000B6BD,15520,"10 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030511,WX-BS-1P-S-EM,8CF957200000A840,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030512,WX-BS-1P-S-EM,8CF957200000B7C1,15520,"1 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030513,WX-BS-1P-S-EM,8CF957200000BE59,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030514,WX-BS-1P-S-EM,8CF957200000AC59,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030515,WX-BS-1P-S-EM,8CF957200000BDB7,15520,"3 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030516,WX-BS-1P-S-EM,8CF957200000C2EE,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030517,WX-BS-1P-S-EM,8CF957200000AFA1,15520,"16 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030518,WX-BS-1P-S-EM,8CF957200000AF9F,15520,"2 Mountain Creek Unit, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030519,WX-BS-1P-S-EM,8CF957200000B6A1,9381,"74 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030520,WX-BS-1P-S-EM,8CF957200000C431,9396,"51 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030521,WX-BS-1P-S-EM,8CF957200000AF9D,9408,"5 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030522,WX-BS-1P-S-EM,8CF957200000C2B2,9218,"25 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030523,WX-BS-1P-S-EM,8CF957200000A845,9212,"18 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030524,WX-BS-1P-S-EM,8CF957200000A79B,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030525,WX-BS-1P-S-EM,8CF957200000C2EA,9237,"10 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030526,WX-BS-1P-S-EM,8CF957200000BEB0,9234,"4 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030527,WX-BS-1P-S-EM,8CF957200000AEC5,9239,"14 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030528,WX-BS-1P-S-EM,8CF957200000BA73,9214,"22 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030529,WX-BS-1P-S-EM,8CF957200000AB1F,9215,"31 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030530,WX-BS-1P-S-EM,8CF957200000BD6E,9410,"1 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030531,WX-BS-1P-S-EM,8CF957200000BE75,9201,"13 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030532,WX-BS-1P-S-EM,8CF957200000BE73,9366,"8 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030533,WX-BS-1P-S-EM,8CF957200000B643,7487,"7 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030534,WX-BS-1P-S-EM,8CF957200000C93E,9368,"4 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030535,WX-BS-1P-S-EM,8CF957200000BD1B,9344,"26 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030536,WX-BS-1P-S-EM,8CF957200000A6AD,9364,"12 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030537,WX-BS-1P-S-EM,8CF957200000BFD3,9367,"6 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030538,WX-BS-1P-S-EM,8CF957200000A804,9365,"10 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030539,WX-BS-1P-S-EM,8CF957200000C4B2,9400,"43 Uranus Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030540,WX-BS-1P-S-EM,8CF957200000A917,9363,"14 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030541,WX-BS-1P-S-EM,8CF957200000BEB9,9346,"30 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030542,WX-BS-1P-S-EM,8CF957200000A302,9347,"32 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030543,WX-BS-1P-S-EM,8CF957200000A93C,7480,"61 Erica Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030544,WX-BS-1P-S-EM,8CF957200000BE99,7569,"26 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030545,WX-BS-1P-S-EM,8CF957200000A79A,7481,"59 Erica Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030546,WX-BS-1P-S-EM,8CF957200000C169,7482,"57 Erica Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030547,WX-BS-1P-S-EM,8CF957200000C25E,7573,"18 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030548,WX-BS-1P-S-EM,8CF957200000C320,7566,"32 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030549,WX-BS-1P-S-EM,8CF957200000AC57,7570,"24 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030550,WX-BS-1P-S-EM,8CF957200000AEC9,7563,"80 Erica Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030551,WX-BS-1P-S-EM,8CF957200000A7A5,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030552,WX-BS-1P-S-EM,8CF957200000AB13,7572,"20 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030553,WX-BS-1P-S-EM,8CF957200000BEAF,7571,"22 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030554,WX-BS-1P-S-EM,8CF957200000A325,7562,"36 Titan Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030555,WX-BS-1P-S-EM,8CF957200000B947,8989,"39 Capricorn Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030556,WX-BS-1P-S-EM,8CF957200000A329,9045,"3 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030557,WX-BS-1P-S-EM,8CF957200000B80B,9043,"7 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030558,WX-BS-1P-S-EM,8CF957200000A78E,15486,"5 Jakaranda Park Flat, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030559,WX-BS-1P-S-EM,8CF957200000C0BB,8988,"41 Capricorn Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030560,WX-BS-1P-S-EM,8CF957200000BE5F,9044,"5 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030561,WX-BS-1P-S-EM,8CF957200000BBDA,9159,"20 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030562,WX-BS-1P-S-EM,8CF957200000AF26,9042,"9 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030563,WX-BS-1P-S-EM,8CF957200000A2DD,9046,"1 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030564,WX-BS-1P-S-EM,8CF957200000C4BF,7305,"233 Drakensberg Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030565,WX-BS-1P-S-EM,8CF957200000BB0D,9041,"11 Taurus Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
